language,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
netherlands,9.203012337023004,0.7276848808501001,4.837260040181873,-6.081483537077794,17.077977319780167,-27.20771089035859,7.825592883953934,-25.535133244745197,-23.521470763794667,-13.657781715194616,-13.936686568317466,-7.962836957909456
netherlands,9.452733266624916,-22.68455478329057,4.606684628010961,-10.62855224277295,8.732358023136571,-10.64698308277144,20.331862271271373,-9.630545136350104,2.420442941367498,-0.8140126209481046,-3.065433835168407,3.196058729962586
netherlands,8.974761769645266,-29.323835558878333,16.97862165419961,-17.865006206868593,9.758724048325487,-11.638685827919593,10.93449167460149,-15.167438653315596,8.290849622508933,-7.773580201880516,-0.8169757178570187,2.1458905205255228
belgium,8.533931223105958,-21.05527314679315,-9.108184760064441,-18.643409756466227,15.764844359556179,9.51970656231886,13.676562213625719,-19.150477063596536,1.15062517390388,-2.4363735611592197,3.7462369970875877,-0.4582948177622632
belgium,10.449099559858352,-15.411315339841844,-2.4441210237501134,2.2403260292184712,-3.088048845927958,7.137444620597309,12.166112982127792,7.2044484950054715,19.380930877433975,-0.075599629605392,9.844409735441007,-2.4134551774545874
belgium,9.94426790462685,-21.229902019716523,-8.664940198456414,-20.498074936068726,-7.3829365131476195,1.9493363053492712,10.321927781626675,-1.0619010690260222,0.7909811682880092,-2.4344101566183896,0.9153493272769371,4.473836510736605
netherlands,10.022242732486253,-43.64368462056371,28.87132009244685,-19.49337959574889,3.5964558577085715,-5.9932410936780185,14.18799552311893,-25.605596313576996,6.405713143932245,2.6203995481180336,-4.755110579846678,2.5964004452851266
netherlands,8.21563399770837,-45.83387388143303,13.352108364740966,-10.226028621199369,5.320283713989479,-9.956441931902178,5.86689325094314,-6.530728689948601,10.367592507829901,-11.369429069433924,-6.057239646036544,-3.82977889489877
belgium,8.459374583377114,-36.567754094165544,17.610942055526458,-13.458763559210622,7.093640168138814,-8.643323011221682,9.021774443673086,-10.806955366298393,6.588110899737249,-8.419348387832972,5.486446632331523,-2.595608290031491
netherlands,8.347966296506938,-51.77814654630253,12.358294856518885,-14.834175698971633,3.3191145904842108,-5.610100886481309,14.814189202593687,-7.172255036341105,9.212761222281447,0.45362075381902045,6.231426020367941,4.722641282679229
netherlands,8.571457483636824,-46.72512163235655,18.43728633035859,-10.605506072784395,7.7488888364014015,-11.434954382423188,7.408256890759029,-11.646385312123462,7.149687346089039,-5.158146429349108,1.047322992525477,-2.465140635290909
netherlands,7.933824468590726,-35.58470893230358,17.01342335670103,-12.876948011101039,5.302202812126537,-9.619877959651623,8.940358541771463,-9.08757012269301,7.896166221507446,-7.447608548592865,-4.226096809666717,-1.2414270896505708
nigeria,8.540583532524256,-42.290833301247346,26.61664662211318,-0.2700020724653243,18.473531140042933,3.646186986316293,17.15833148306416,-7.089700979583106,10.906961634375895,3.0163115789401087,5.04037849204447,-0.4837346967302276
nigeria,8.47153650142739,-39.87177278032135,17.620308919666464,-11.950455770796221,2.651513881700095,-7.968063905455713,12.269032862565803,-9.284015921344047,6.542053261614122,-6.631365018146714,-1.2286539113359733,-4.736843527660599
usa,14.140809529247083,2.0103205328175195,-26.64501965904946,20.85673564578384,-10.311249226077836,5.865114674866123,23.38320296826146,-25.4769138958314,48.00076071864172,-13.37606168870782,7.3417863107704795,-8.819277216111207
usa,12.148375768754383,-17.663379685708264,10.020094913895427,10.742997356371774,6.251528776527862,13.364671008830998,-3.4247961665625986,13.035389681303002,-15.056900635420858,2.368918279194334,-5.816088175869188,-1.8667514865615558
usa,8.476569226155709,-35.21684582139614,-2.7408093119827788,10.009123580157729,25.928906485956993,-22.84219784631937,7.472712031032151,0.30314069920687303,-8.979020704216525,1.4685494293172319,11.359426479102547,-31.296960756490115
canada,15.677836504997135,-20.709736777126313,4.3324665958068715,-22.001402685394222,3.986844826950882,0.8413351163156779,5.277340906714441,13.129235803793122,10.751199775606098,25.96233056916316,-30.341556356883416,19.06995177060808
usa,8.226040919468502,-52.316020604866004,12.73543064737052,-12.781736423535849,6.741373974669343,-2.457423846531987,3.7614034236284817,-17.50667185848825,7.171832135188867,-5.172656945728397,-0.27421317470064593,-0.4211807941576894
usa,10.265873714874573,-4.838994196002421,17.25497742003042,5.719703609045217,12.058145406982907,13.503240187185195,14.456587338538787,7.989494915708054,7.233169458738558,3.7042217176400625,2.8171857689229434,7.523474856383541
usa,9.03977647685035,-45.80317789613902,17.719200775491267,-8.092029089754138,10.649190411185147,-11.24767768735725,8.237693790335337,-11.135687632038907,6.907822341836256,-4.722086248185559,-1.7794302322862543,-1.5202227975652733
canada,8.36955655158724,-63.83842521533223,2.4386681542979107,-23.257274895277053,3.0871970993233413,-11.764564531393473,3.228339163782791,-11.4132378671089,-5.859622266820944,-16.529466453306263,-1.380406106095291,-0.2733366431606783
usa,11.40525397231957,-2.2745727988746016,-27.993988935016002,0.3670831378423483,-8.304736893793278,-47.279901923004644,10.550688364805406,-26.824835603354636,4.657256237067985,2.7704496217939516,-18.998105622781125,-0.04385629864289475
usa,10.885442263142462,-17.961797464897025,-4.995979804325484,-9.906176273332864,3.9748293376803736,1.4461498391220273,-2.130820549996688,2.993225467103374,-1.4303945359788457,-4.05434192576468,-2.736032776871791,-1.8001394648856732
uk,8.370929935836045,-41.9048206963094,17.31963264473066,-12.551417232037638,3.205189129306372,-11.247465840656288,8.205972972013598,-4.630008279480968,2.407612704570769,-9.753411931992026,0.5792834804976598,-2.297890940274626
usa,10.701991534214287,-21.073132719386795,2.1652767533946053,2.726594388568469,1.357808166571591,6.796923271588872,3.5881136084066325,9.700827824157251,8.460078322307144,16.237877726017498,11.08674891529174,19.2942191011405
uk,10.320252433706605,-25.9440335160492,-10.75778248496713,-17.509037069493434,-2.1126096380801846,3.591714016815054,8.829823323250736,4.144090091681194,5.961337439006646,13.588350453896407,5.714184845115871,4.0374676607807265
uk,8.233543149601271,-45.47528341604958,16.85263645172467,-14.537147778951407,4.38044387050953,-6.296846376193711,9.375541733589523,-10.377913745883555,7.106279893395693,-9.872265526537387,-1.478067897859075,-0.3008701885433729
india,11.482653653009805,-39.813243571364424,-19.528349850839106,9.864051191102673,-35.41347851984189,-72.83839540225046,67.44995138305444,18.174457459179127,3.6456989051340547,26.213260075577526,-14.353216422802468,-8.134745547290654
us virgin islands,8.351673217698345,-54.19044794728434,11.891977245675728,-9.620553669623371,9.004154477396227,-5.13725289873486,8.776734455079978,-19.809892365499756,2.384577460203634,-6.011395614661211,2.9447779166438535,-1.1688752001095248
uk,16.21808758916701,-21.51620332702571,-9.028018801994303,-12.065723111670431,4.109346799987956,6.773320911946026,-21.36439843528264,0.10421577659377015,13.74657778763126,-1.0734510783860207,23.186341052233303,-15.118869509688746
usa,8.202847707022633,-45.0536429444513,11.575556043473064,-10.978175443687066,11.009866411539596,-8.243715927254668,3.9044760466416797,-13.682228781331407,2.6452603046732928,-7.52872559117048,1.438157821651419,3.0122288966435646
uk,13.15075958463796,-30.520574252411453,-1.4121508451601517,-2.3624089806560775,3.129601672054649,-1.3129578436212517,4.409971660089211,6.157151978016362,1.7291594157359185,3.819358231788719,1.6848927888662586,-0.5874941774865439
usa,8.289738187355235,-60.48644282417574,2.6998348824171647,-14.35047462797901,7.656757946808798,-7.8893646409901335,10.752433923370802,-16.7773514541001,7.562347937657251,-9.375527236182897,-5.34697457235098,-0.7440170793885917
usa,8.271914133613468,-46.33723432979297,14.845435873167125,-8.23112328140928,8.278108434510624,-3.74619405407696,4.875532418433429,-17.21958081433586,3.1785495718450685,-7.05102761429722,7.418974782320844,4.097255697127089
usa,10.293673415748893,-8.482662429109398,-11.815276032358152,-3.8796249221944246,-17.49624412378181,4.13089155349029,18.810263074009512,-5.008013318174879,12.869803814015327,-20.03091191456325,23.160669777503248,1.917884552726291
canada,8.71336399544821,-6.200506613022079,9.423762984330969,-2.8933021421803837,11.804989855048465,-7.837536680033865,27.39182711318495,-1.3568585783452036,-0.46080126866761884,1.3030165605878985,1.2583167086316727,-9.139795678179315
uk,11.644487842825612,-25.9196997704645,-11.288521532455064,-19.781344183878723,-10.962631405043068,-15.01382828052963,-12.785007783949675,-10.386976623737576,-6.4053750327932875,-4.149468446485183,-8.207189613970606,-0.8727921280635365
canada,9.135295024719214,-13.384987700182275,-1.8708659355476336,2.708238950752109,0.011725524528950893,-42.76049137973527,8.521574869210047,-12.926241519993095,-4.92378547135514,9.169923673871393,11.166504325540208,5.547602617493886
usa,12.927927190002354,-12.587738486274988,-3.252029544572032,-2.036870111754181,-1.0271192202424497,6.440584175672065,6.067266750627222,8.488363694138634,-0.8951143881323974,12.386919696562659,14.72348613725511,21.954695692434846
malaysia,8.355624497847222,-50.70446976849488,13.17484415273904,-13.269743586709936,10.287009574121651,-7.32517511117124,6.695974789591093,-17.404683937050383,-3.1643354496478557,-7.651313759882248,4.068499991190326,1.6803101417103665
usa,12.895129994333976,-19.838018972884456,3.2371986483156334,3.51961924703692,-5.622760165843042,-3.8152505802311105,-3.708492792219102,4.49071108517997,9.41373603712394,21.67835663702344,2.1942144721250174,20.25487202943229
usa,8.929705587806511,-15.22250754119356,6.325739584288736,-10.765646334123083,0.5120679707326409,-5.779164329236629,5.286388610912967,-6.2004998070820525,-4.583322816100892,-5.757285957121079,-2.2235792922873316,-7.736149806191221
australia,12.660172223243805,-11.812255223277404,3.8880498435753736,1.707632890106424,4.911075639162522,-8.558974744499741,1.711890361716411,11.072899650845404,-7.1976238114884215,-4.298328683345765,-5.101096354874135,8.417455794848378
usa,12.735208934006321,-19.441943781116255,-2.2095814691692803,-9.626636038575953,2.816975217673452,-1.8972430026342721,0.37646251255955393,12.422594457034608,-5.729808498547837,-0.4907654181524513,4.487162041787536,8.113326512422734
usa,9.91485220255864,-18.372466975340657,9.871975524316548,-4.345028918347539,10.674860902598855,7.807243058896374,13.680050311643642,6.1743667745850255,-1.7914645785993404,-4.871701995592482,-4.975336884195894,-15.718506244662583
usa,11.411355841597455,-18.246821382041393,-3.835131548830243,0.3499243776112656,33.02387774890724,1.4340478262861187,-3.5341435122026654,10.823583078653387,-9.610087522479017,3.6491115421822493,-8.558565387845709,14.964215497690661
uk,12.195150318936008,-20.194513299288268,-11.14789816767027,4.776671290881701,-10.905639693522897,3.4610382978892447,-11.794245556225018,3.664465348044426,-28.16563599917082,-13.07437012961586,-18.643492699897433,-6.553453086310152
uk,10.185290777861843,-28.191950064542425,21.58863538884337,-7.7277537557371705,13.293228275168106,-4.3615156815392835,10.053491706371005,-8.802489040880689,2.898421567307088,-10.66474841428211,-9.224561957731858,-10.793418825806222
south africa,13.563047725511167,-28.796968961259747,11.469337390140524,-11.943551988902666,12.354462898873475,-8.187931572964123,-1.2002644853427056,7.56793633228224,-12.224178475831348,13.395622283767155,-11.807747648687949,27.772669314031393
usa,14.347655434963285,-28.040143098326887,-7.512015667129438,-16.853756867609604,-3.7916556960292804,3.4316395254529968,0.6589162486056968,2.797908994279104,-2.6798455703727746,5.357443360921402,-0.35177228710721475,7.587842741245014
canada,13.77244268318098,-15.566587358648986,-6.471948582440586,9.20989716583978,-5.499846618585534,-9.88570691628669,17.821853012626374,-0.5877717221197682,-16.950519661012525,6.693727847355732,-14.228862581740758,-1.2100119898356743
usa,10.751106839597297,-22.1381779616488,-20.968001279548176,21.68294360360187,-1.1600278639858157,4.0414345385207815,27.098284680669092,-4.508662322977258,39.23612675407121,-15.93726730558299,20.271787650693035,2.0733685205232915
uk,12.946348821981212,-16.58784393735125,4.852648852380444,13.692700143278783,1.754090908750751,-3.035555665448441,11.392896337390813,6.807368726227735,4.7985811522191195,10.89731014256988,14.675378784179388,1.9872134509187345
usa,10.530460305467846,-15.154588148666225,-15.687720487104894,-16.43080207992269,-10.070675907592221,-8.001049632091469,-9.907421349774683,-11.322770016602025,-12.123686719090253,6.388994806700794,4.905597093566361,8.632961083442689
canada,9.506831285452321,-17.50491801642517,10.729209809471701,-2.9306101911663407,10.253616478753237,0.4144676706072131,7.021360517761263,4.715003309813944,9.503063849726715,-8.396859090033972,-2.76674258702034,10.058834579250401
usa,8.28352725649577,-52.145527988343716,12.55882951434942,-13.418440483364355,1.4869734729031296,-11.050973849491463,6.530685410240167,-11.400726358357407,5.627698858790662,-3.7760727596761825,-2.162732461872911,-2.46172150822889
usa,8.273801399272187,-46.80826986194208,16.585191908556222,-12.32983241240445,4.837801516190734,-7.977523595091076,8.09477726879059,-9.785101791520022,3.138795456022049,-4.582505645959606,4.687128604966949,0.38731819812188073
usa,8.478795024304189,-48.395428578421765,30.82000814219632,-18.286850066694214,3.057314105864588,-9.976762669496111,21.893774170259466,-25.57976373791457,6.748389812384301,-1.7528185688935016,-6.618730858118565,-0.09909805973212837
uk,8.597006900599986,-35.709942858649896,23.409836959009372,-0.34250640403435717,18.960729169425615,1.3656605561111441,13.603605014499967,-6.525061549262285,10.609064465328643,-6.983972061425358,-5.107630510006715,-11.542962265018549
philippines,13.850074655342869,-42.82292070301477,-5.128350629950283,2.433590065653419,2.972913995912568,5.469608039373234,-11.408003598880596,12.044849883604957,16.134681758408632,6.5998486132145695,-0.7713368536573821,4.603821364885291
uk,14.220721694238515,-15.21871504918346,-2.4573244551809577,3.6796874876988994,4.891803899899714,9.22601636443514,-5.2036916908624695,15.529913041065143,-3.738782373036041,13.92746215238017,-7.755002967986615,11.612348392169473
usa,8.653178625474991,-30.223306378836973,10.247122584738147,-26.015022471641178,-5.386433736398031,-12.609755477563569,-10.429622577808473,-20.712323581322792,-5.727840458670658,-11.153933692313677,-3.4708149841622267,-6.110403238496518
usa,13.864661515549233,-26.014747465576153,4.605363807751254,1.6402328813586635,-2.653050007336075,-4.262409629849343,1.2339685207580715,3.2079888655628714,6.03818487006061,8.64786313291992,1.050936763963418,0.18104335396813753
canada,15.743868110771523,-13.105419762723386,-3.93207904324091,0.5470892263315799,24.453323991946245,2.4253677949732824,8.073557103109703,1.8312360302070276,12.245348150357687,-1.9099084874203458,7.7400474856165715,23.798762733304784
uk,13.410717045852017,-31.91796372852232,17.07298939065625,-12.929244870531694,4.798815111636945,-9.943073745852953,7.1008507643266645,-15.608921865775292,3.0744371377895945,-7.832128412749969,-5.0461600145201535,-5.436062409553861
usa,10.190802616198226,-15.147481457575903,4.378254168904558,8.732121303983762,15.12678001229086,18.0360025370754,18.44624544591373,21.32999609536992,8.468475978987273,9.971932985154993,4.233135126917953,5.786218221469982
usa,13.465714751796169,7.4196564404570085,-17.93010083182414,26.28953209623691,-12.284105062680593,11.328383050005991,19.94383029500829,-16.483684107512723,26.837150661542246,-16.666346033338144,19.756302316133073,-0.8470492049606047
australia,12.610016564165305,-19.41641281183895,5.539283591854313,7.4012486552569445,-4.988262504934459,-10.976920303533776,-8.103843410519724,2.331596856151289,-3.423344259286407,1.661406051841904,3.2957367683808254,3.8370282579620962
usa,11.834281698649031,-16.447668188232328,12.378997782780875,-0.9564685999808539,10.516310499263394,1.4986495887834006,5.576926532443732,2.204733391519118,-12.487269044423881,10.547876581078235,-3.4867873545524493,25.73096127848324
usa,8.455281964250647,-45.95613393384195,16.821259127515948,-12.612674359269134,7.101574514344632,-11.456665909712346,6.177402172077104,-7.381751044469285,2.3453242496873874,-1.710387697889538,5.736673741250851,2.2183910503960775
usa,10.309575975613981,-19.176862282621155,-3.145289366045382,-7.060174923464353,-2.602500531584237,1.8607583604126379,-3.458551845944017,4.442551791618073,-1.3922051827729949,2.94743642521564,-2.581464746713468,5.291286484198496
usa,8.349639449025902,-32.427795653515446,17.585006170898026,-14.997335165615416,7.5310486979907525,-9.603383624569622,4.410630019015929,-9.462471149290614,6.20868762997913,-3.91050182095649,-0.6592564064848834,-0.7540382242607462
australia,8.243789762213554,-41.65248501135542,14.990321326152538,-12.950832673978315,9.347367105423873,-9.383199099085276,10.473935423860196,-12.255414483358935,-0.6241077795893057,-4.090515248320692,0.25187430842034425,1.8018911071217865
australia,10.716007326199039,-1.1562102850938745,-0.44792888311432694,0.871770220198024,8.023898758463323,3.385086144205221,12.571995173683112,-2.618702460610119,-7.028430965617849,-1.1085821236574152,-10.173795854667539,15.424042422106842
canada,12.469339540854948,-8.17207481720311,-12.65830922780769,-4.384595096265869,-12.300207864899576,-0.6135188201327956,-31.91221999004551,-13.68069091916422,0.8838998836479239,-4.77500893373416,-8.967758698736835,-7.79486119140024
usa,13.472022855563758,-41.60622564430718,7.514932557207318,-8.025570709009182,24.760585171799004,-1.9376302585068506,22.48197470666038,-10.42261911488251,8.990026595763135,7.986409215207719,4.0915205331601046,4.910734859638972
ireland,11.863007909442564,-7.584496466708878,11.533651253698254,10.089271944752808,5.7823718580973065,14.657539946763128,1.7189053260561349,8.09865158583489,-5.109088628401674,1.6132668439759577,-6.548602948168254,13.473645017243227
usa,11.827197597505508,-17.384297068407264,-8.48671383992724,-8.998794807427421,-2.5399197079229823,5.186880814013402,15.835149044566226,20.669554778638165,7.433289726883316,3.1574035754547944,12.711645875692476,7.75075858951095
usa,11.91708810111795,-26.32278741428013,2.2889831844585427,7.658911720905897,11.473316356921195,11.869241806751774,4.474298595527483,10.18483410412107,0.878883121687941,10.573538865012258,1.679588088033801,10.76597615022124
canada,8.980909462257046,-44.263632038463626,21.404129113115694,15.31541853897754,-1.142899433532431,-0.12625205386353267,38.65989529562548,-35.01230129684815,12.959481684267114,23.451899903161067,-21.552515032668865,7.243819584953438
usa,10.744011579976146,-47.13109755570157,10.831298010343579,-20.668747626210365,-5.207589320957794,-12.617351853162079,5.191949899735354,-13.191419464098795,15.305118866121568,14.638235512732853,9.014226105067356,6.326244122317265
usa,13.492895966490668,-15.653235084094595,4.601218494063067,5.05800979048889,8.440470166525861,8.735880983499877,7.562329602299402,6.979666055954817,8.461989040791533,3.9875714446322714,0.8743865232531652,-1.908406155116804
usa,12.458787230310428,-13.387871685687397,-8.301832312296863,1.0851226701295371,-12.485869674168026,-4.370014221110619,-11.594497179306163,6.356734718022098,-4.6878026989282855,3.856602380612107,-17.228692141450406,-5.0309313894733645
usa,11.351894540279645,-12.045774247680182,-4.6165651845423765,3.539934944284898,-7.19363308432077,-4.731337212685932,-16.308152790856553,3.469295171581724,6.927499472619398,19.83284833465685,-2.1585979610989727,-8.942006333766114
usa,9.656939473652837,-17.141424423412595,-7.523870124154119,-4.904782276592773,-6.688310980486737,-6.612889655335133,6.071698385876647,10.41948675819016,6.767695880072644,0.48170444714983823,-1.3840060186703795,-12.727289979672902
uk,11.173979808766834,6.803596191410943,-17.869490877300667,1.2057907092646032,24.189493862981532,-21.79073865065468,23.928621942257323,-15.560965174782845,-11.292604635143393,-7.135500875885985,-20.08931101941669,-12.266972421830463
usa,11.712400825966105,-19.208345505570904,9.846711695619897,-1.587415817427702,-0.919344211522137,2.148949633245676,7.735717102959012,10.809806166631583,16.208936324759094,18.88046029340986,4.8612107601827805,4.102783009688193
usa,9.331798269825407,-29.970723857810615,2.7334727562118495,-3.9565091602333737,7.2630859506461585,0.2474613219977932,-5.049371256725961,-13.108302523116695,-5.957103452125604,7.821799156815459,0.48494636618914133,-5.964908232263837
usa,14.1837912681876,-21.88739495195814,-12.673951399483254,-5.078803430003397,6.981785459441647,-9.484643143173633,-5.165694272122656,-4.857270158201839,-0.9216542549147669,1.7389936650107227,-9.584273733343297,-1.23484884347529
usa,12.319698089448039,-23.247002496096385,-0.22809326484834536,-7.737362068591697,10.010664387730479,6.607980457739116,9.315729820915262,17.522031418450112,6.986147105520836,7.126928228638763,-4.949378333078179,-0.42341100716645846
usa,11.652005925727913,-20.194169593427215,-0.9362652072179207,5.389648787775433,-5.294717581986937,9.359627843081647,-7.961174893095476,-8.448042354372092,-5.286887656326057,10.991033744195379,13.30861553638635,22.9072570496976
usa,11.010033690347894,-11.754388353154834,13.371852040949248,15.354768314925062,9.959685283739832,12.731226150804911,3.0208424056510945,13.581022482252866,-2.7758861805729347,0.6581126161243729,-6.72973277402627,3.428756133395556
usa,11.899098088586072,-6.524190383174206,-5.186625824063826,5.223230819971097,9.627525085517876,17.60686069583719,-1.9792882804014829,-4.067691412738652,-3.3129229606493316,2.8796688376739317,3.764487593916137,5.111700161024429
usa,8.223483373606278,-32.50303099353328,13.804264567229897,-5.80887865284673,15.227012850331775,1.08643604875237,15.60068375354725,-3.6587681321555046,2.4992457842270026,-1.799163982753564,1.2580879190196756,-2.652604187251691
jamaica,8.879185369572962,-11.436262263452205,-5.660788122248769,-24.862467361853465,6.304337197275314,6.058161756171778,25.672510855644955,-5.115365082266084,-12.42871168173726,-20.02949517174963,-5.020773712887726,-4.887071387833196
usa,11.911131560147703,-21.967930706233076,-0.2728092572420371,2.4477153601658483,9.024079344824955,4.977177809934498,6.420514650605453,6.5867823619704255,2.3751715011559824,10.252098051374503,4.981926367963935,5.873060734784589
malaysia,8.969307692254917,-14.782989425406448,3.623465302981824,-11.572155312542671,12.907347507511394,-16.601693494572686,17.531606078126387,6.014719341073353,-1.5634473056354175,-5.760481250215561,21.789921416890515,9.95927590928789
usa,11.176149844241696,-19.384755263535542,2.6981204675862185,0.14651715035817295,-4.191812336988933,12.502769935322783,-7.2889842670217435,3.7410932591697166,-13.168805114538715,5.8746596257421855,6.3324698398804875,17.28249547688876
usa,13.547318580077581,-16.691480350078642,-10.632320426445816,-15.769218047448694,-1.751265818917627,-0.4284944255986005,-9.305588562897182,-8.442929800540176,-3.2023333048178944,-1.8845921588737686,-10.693756153806167,-2.380094639262459
usa,10.829316568908917,-7.765642378396864,-26.16981531781535,2.411194153734705,8.98494151911096,-25.790074009456188,21.284405829598636,-12.176251751342656,-6.584886657850653,0.25672701621090094,-7.086048706832619,-2.7722696550307884
usa,12.471719089397167,-26.124957201860216,-2.3725679799712114,-15.827264081276047,-15.917571017946646,-12.26453884619192,-8.822405441865266,-10.266376937554305,-2.6331895582899794,4.127201403773253,4.309291035674062,3.2644066825446765
usa,13.747397820434657,-28.54855798869432,10.086295518566894,7.56026422370774,5.3568131378035035,32.98597974151165,-4.7972564203571455,18.716849643992756,-0.10087930469479828,5.149116162350096,5.380987487566244,-0.8045100059963771
usa,13.40273570622624,-21.142366391611485,-7.236130055222824,1.7684568587402232,-14.257223059724527,-0.7320693875500358,-29.839044943558175,5.320987259128727,-15.126062445041692,10.957743303550728,-5.744162049381667,8.067594217360954
usa,12.516719804703806,-8.35082454907034,-13.52088675196851,-9.319277008379784,-22.393773164559164,3.4050354932185622,-23.101759320439445,-5.043731655977488,-5.175392303277133,-11.278347646461967,-10.801204780708726,-11.18892402872947
usa,13.894350334870024,-16.31144467173136,1.9282357798255074,9.324159566730936,9.130283112813682,1.4931943241811714,-3.5583905082480696,5.609412205237011,-14.297142622798967,11.665866267232737,-2.642598691284318,-8.186256533517941
usa,8.193645528889935,-38.05440162055585,15.924993752024367,-12.56635084756952,8.420297759966624,-8.11091663244555,10.088763895730231,-11.435536916584732,4.724025514712625,-5.691475626317552,-1.7598399542647656,-2.970508057130245
guyana,10.203588995227454,0.11551727698640886,-17.64450308959626,-8.079424123353352,11.427281670431693,-35.50186733804602,11.561159503644964,-18.45372091476125,-6.794107529913619,-3.4357616201568715,-22.28434424546281,-20.034388341961453
usa,13.517718810897483,-12.662916235103491,-2.944136504024137,7.866185570499199,-4.4466351831915185,3.0409157059410648,-3.5109035743703574,17.87957358911636,0.37891388725747915,13.382413003749853,2.7793309086959397,8.778335355147242
uk,11.609735624359676,-24.27074519134135,7.585438647072001,-16.59568091105879,8.569392352118852,-1.4097933632704593,-1.0635072840826267,-1.1781522169927845,-5.282550620034929,25.627603692302678,-5.943639541901955,21.640354209705436
usa,12.176741544639818,-26.65937493719771,2.0451603737214112,4.575448981767751,9.837580070688015,21.7729261076318,6.0410855309444615,3.187164942877991,4.598349781923058,11.648932983148429,18.407146546361847,14.263669515132923
usa,8.25301432739039,-46.16123340531394,15.256794438906057,-14.617457346597643,8.62115710593457,-3.859277432968319,6.960285596407901,-14.739266006189887,1.499994410933696,-1.971241871728091,-0.8165101219264446,-1.7018954658069347
uk,8.415702966096463,-26.72643427054641,24.039715457177778,8.885473200188324,13.709586410517,-14.761703536291853,-9.101200461483868,-16.849054970058763,-3.048419236580439,-9.30446131663224,1.933637450172591,10.387766434023623
usa,10.904928292561527,-4.469714900323355,-2.689630000644631,6.343714107020424,-2.0732329720404183,2.068070433835295,-3.748665785447028,4.667423187542433,12.878377865716015,2.917124324290728,4.947876742387924,0.7655511129895669
usa,8.068105297305758,-57.46835185526868,8.264602914783596,-12.416249188542485,2.9019055359717614,-17.22793484285194,-0.05302246331356752,-12.190463175485254,-1.4312516839672378,-6.214526250778054,-2.748059013754037,-5.222303574460898
usa,12.927963673013036,-16.07897205349105,-3.1646350300440504,-2.899668251921162,-11.418580280931073,0.4736040207494014,-1.742450220278474,8.739242729193142,-3.794420974820614,1.0729771737227454,-11.675525531993909,-6.356789434217584
usa,12.032253230479071,1.572737043499373,-32.23981381878725,-2.250225982341022,7.712638598240837,-21.48648730724136,25.79275267556738,-10.069953790565306,16.861110083698094,23.016663305159245,1.863198924465933,4.591923081500215
usa,11.193556997338256,-15.466702021243592,13.233969972026081,9.34234661342254,12.683509043765467,11.340548438288629,7.614689831745397,8.637642694624862,8.651397922420486,10.478405286761088,8.211522514706079,17.48985924725199
usa,9.500044290149976,1.099935897732693,-3.19716946515109,7.432912726621505,24.663580388443886,-21.68523585301587,22.521902315121213,-8.970315838377282,-5.288197525879366,-0.6709203123048201,-11.14653844655173,-8.70432159539334
uk,9.005634504227427,-15.921916029334998,2.482660090000373,2.8140601537259564,13.532422081579384,-16.524454408836522,21.76184209059171,-2.7504197389212317,-2.750254697729395,19.706384242294398,7.52664007239391,0.023315395024143593
usa,8.238412948599612,-40.206831129558914,17.000155860277683,-10.479462874270135,7.636618632272129,-8.459696710500783,2.9725853571420173,-10.36940928448349,9.537876726994647,-4.0872160899118235,-4.942370010185537,0.20352917697474682
fiji,12.486246575506582,6.990782805991542,-22.315837396923758,2.9328263497188662,6.590373500748523,-29.821821030520642,4.938132498845773,-12.983259748104722,-6.129530302667799,-6.715087862833165,-17.96900489204785,-4.117509280133142
usa,15.080532110817453,-22.136098545597093,-12.030229688094064,-13.175403264424077,-2.640945026850338,3.7897412226477325,-5.224568170354153,4.80401223922851,-10.283860520834972,-0.9254064635083776,-5.724335224533917,12.496907190174749
usa,9.883778193069666,4.319676070062798,-7.035829277233651,0.21699910078813192,17.368265151679008,-36.20937889872919,10.577459967841234,-18.50112613114373,-22.23047232323899,-1.36506862341977,-4.192541627261184,-7.915759522056308
usa,15.477215836279363,-27.79022419324439,2.406362570469449,-8.96692649986622,-1.1057210414851353,-2.200011573441966,7.3237106763919835,11.255056780941528,-4.409785995783041,-11.76907372034786,-5.74358864395066,1.158748084513242
uk,15.085202649276853,-30.11660157074839,22.155038996804908,-2.848519719917412,12.071954946012264,4.674512777985158,4.858448822147212,3.886518517840518,0.28981806406911775,-0.3962629937098231,-5.377948202115715,-4.069072136072206
usa,8.619328120352627,-39.06976667121911,28.2647433248654,-2.968184442937967,7.458125845758847,-8.585945355941012,11.594390312830223,-9.916329115120831,0.9609672423609084,-10.362724544716198,-6.864592134165976,-7.036831001680822
usa,12.16171680778552,-16.17329971824051,0.7930721725854768,0.7240537166528598,1.8206461116867307,-8.500278568014316,-3.5982413746286475,3.898989239457111,-3.429597797417921,-5.704680675941059,2.1216270669744834,8.267161780209713
usa,11.393019919336712,18.25617052298948,-4.493164705042303,-3.2997581147162958,17.934731633111344,-24.223382548606907,21.700528027780727,-4.532281155032123,-7.014374603109564,3.0982055698663866,-5.064900782006817,-6.8077202776084516
usa,11.044795570012479,-18.85661136326681,6.015362001745684,0.8484708541319539,4.578399490067254,7.812670786377772,2.7910307448085527,2.9175925033539274,-1.4603868787389436,-9.904825810706779,-4.463792243363327,9.985771198309697
